playerID,allStarCount,awardsCount,totalGames,totalHomeRuns,totalHits,totalPitchingStrikeOuts,totalPitchWins,totalFielderPutouts,eligible,class
maxvida01,0,1,1423,6,748,NULL,NULL,1974,1,True
maybejo01,2,2,1620,255,1379,NULL,NULL,13169,1,True
mayca01,2,0,1165,90,1127,NULL,NULL,2920,0,True
mayda01,1,0,1252,96,920,NULL,NULL,2177,1,False
mayje01,0,0,556,15,357,NULL,NULL,2649,0,True
mayle01,3,1,2071,354,2031,NULL,NULL,13029,1,True
maymi01,0,0,1192,77,971,NULL,NULL,5091,1,False
mcauldi01,3,0,1763,197,1530,NULL,NULL,3267,1,True
mccabjo01,0,0,28,1,8,NULL,NULL,64,0,False
mccalbr01,0,0,7,2,3,NULL,NULL,7,0,False
mccrato01,0,0,1469,75,972,NULL,NULL,7196,1,False
mcderte01,0,0,9,0,3,NULL,NULL,46,0,False
mcdonda01,0,0,33,1,9,NULL,NULL,98,0,False
mcfadle01,0,0,62,0,26,NULL,NULL,41,0,False
mcfaror01,0,0,124,5,70,NULL,NULL,419,0,False
maddoga01,0,9,1749,117,1802,NULL,NULL,4449,1,True
maddoje01,0,0,7,0,3,NULL,NULL,3,0,False
madlobi01,3,2,1806,163,2008,NULL,NULL,1694,1,True
mahlbgr01,0,0,8,1,2,NULL,NULL,24,0,False
maldoca01,0,0,1410,146,1042,NULL,NULL,1938,1,False
malerji01,0,0,102,5,70,NULL,NULL,717,0,False
mallosh01,0,0,64,0,27,NULL,NULL,96,0,False
mankoph01,0,0,269,8,195,NULL,NULL,159,0,False
manniri01,0,1,1555,56,1349,NULL,NULL,3831,1,False
manrifr01,0,0,498,20,340,NULL,NULL,729,1,False
manueje01,0,0,96,3,19,NULL,NULL,94,0,False
marqugo01,0,0,76,1,27,NULL,NULL,170,0,False
marshke01,0,0,8,0,2,NULL,NULL,6,0,False
marshmi02,1,0,1035,148,971,NULL,NULL,2602,1,False
martica01,0,0,1003,108,713,NULL,NULL,3195,0,False
martije01,0,0,1018,85,666,NULL,NULL,1553,1,False
martzga01,0,0,1,0,0,NULL,NULL,1,0,False
matthga01,1,2,2033,234,2011,NULL,NULL,3226,1,True
mattido01,6,22,1785,222,2153,NULL,NULL,14270,1,True
matusle01,0,0,379,30,192,NULL,NULL,1110,0,False
mazzile01,1,0,1475,93,1068,NULL,NULL,3425,1,False
mcbriba01,1,1,1071,63,1153,NULL,NULL,2163,1,True
mccordo01,0,0,5,0,2,NULL,NULL,10,0,False
madissc01,0,0,71,1,27,NULL,NULL,72,0,False
magadda01,0,0,1582,42,1197,NULL,NULL,4313,1,False
magalev01,0,0,3,0,0,NULL,NULL,0,0,False
magrato01,0,0,9,0,0,NULL,NULL,30,0,False
maksumi01,0,0,34,0,9,NULL,NULL,46,0,False
mannke01,0,0,18,1,9,NULL,NULL,88,0,False
mantoje01,0,0,289,31,164,NULL,NULL,551,1,False
manwaki01,0,1,1008,21,733,NULL,NULL,4946,1,False
marreor01,0,0,42,1,20,NULL,NULL,195,0,False
marshto01,0,0,93,5,62,NULL,NULL,118,0,False
martial03,0,0,1232,132,1172,NULL,NULL,1700,1,False
martica02,0,0,465,25,383,NULL,NULL,1614,0,False
martich01,0,0,158,18,111,NULL,NULL,218,0,False
martido02,0,0,15,2,9,NULL,NULL,37,0,False
martied01,7,10,2055,309,2247,NULL,NULL,566,1,True
martimi01,0,0,8,0,1,NULL,NULL,18,0,False
martino01,0,0,354,7,245,NULL,NULL,334,0,False
martiti02,2,2,2023,339,1925,NULL,NULL,15001,1,True
marzajo01,0,0,301,11,191,NULL,NULL,1560,1,False
matavi01,0,0,36,1,24,NULL,NULL,50,0,False
maurero01,0,0,21,0,3,NULL,NULL,16,0,False
mayde01,0,0,797,52,596,NULL,NULL,970,0,False
mcclell01,0,0,570,35,294,NULL,NULL,1150,0,False
mccraro01,0,0,67,0,3,NULL,NULL,24,0,False
mcdante01,0,0,23,0,6,NULL,NULL,18,0,False
mcdowod01,0,0,830,74,715,NULL,NULL,1687,0,False
mageewe01,0,0,386,24,268,NULL,NULL,690,0,False
mahonmi02,0,0,46,1,18,NULL,NULL,195,0,False
malavjo01,0,0,45,4,24,NULL,NULL,46,0,False
malloma01,0,0,35,1,8,NULL,NULL,21,0,False
marreel01,0,0,724,66,463,NULL,NULL,2415,0,False
martife01,0,0,239,3,137,NULL,NULL,376,0,False
martigr01,0,0,13,0,0,NULL,NULL,0,0,False
martima02,0,0,232,8,138,NULL,NULL,358,0,False
martipa03,0,0,4,0,1,NULL,NULL,0,0,False
martira03,0,0,798,29,512,NULL,NULL,842,1,False
martisa01,0,0,218,6,130,NULL,NULL,1042,0,False
mashoda01,0,0,185,8,120,NULL,NULL,321,0,False
masteda01,0,0,71,3,47,NULL,NULL,365,0,False
mateohe01,0,0,190,1,60,NULL,NULL,84,0,False
mateoru01,0,0,295,21,219,NULL,NULL,476,0,False
mathemi01,0,4,1305,67,925,NULL,NULL,7145,1,False
matosfr01,0,0,14,0,7,NULL,NULL,13,0,False
matoslu01,0,0,508,30,410,NULL,NULL,1143,0,False
matospa01,0,0,6,0,1,NULL,NULL,13,0,False
matthga02,1,0,1281,108,1056,NULL,NULL,2431,1,False
maxweja01,0,0,110,3,41,NULL,NULL,57,0,False
mcclasc01,0,0,44,2,15,NULL,NULL,80,1,False
mccraqu01,0,0,999,21,675,NULL,NULL,1173,1,False
mcdavra01,0,0,20,0,10,NULL,NULL,16,0,False
mcdondo01,0,0,15,0,5,NULL,NULL,5,0,False
mcdonja02,0,0,286,11,167,NULL,NULL,493,0,False
mcdonke01,0,0,8,3,3,NULL,NULL,14,0,False
mcewijo01,0,0,754,25,443,NULL,NULL,1066,0,False
magruch01,0,0,270,11,119,NULL,NULL,264,0,False
maharke01,0,0,7,0,3,NULL,NULL,10,0,False
majewva01,0,0,9,0,2,NULL,NULL,11,0,False
maldoca03,0,0,29,3,10,NULL,NULL,124,0,False
markani01,1,4,2154,189,2388,NULL,NULL,4177,0,False
marsolo01,0,0,261,5,168,NULL,NULL,1576,0,False
martivi01,5,2,1973,246,2153,NULL,NULL,6888,0,True
matosju01,0,0,104,4,59,NULL,NULL,101,0,False
matrada01,0,0,7,1,1,NULL,NULL,4,0,False
matsuhi01,2,1,1236,175,1253,NULL,NULL,1326,0,True
matsuka01,0,0,630,32,615,NULL,NULL,1120,0,False
mauerjo01,6,10,1858,143,2123,NULL,NULL,10707,0,True
maxweju01,0,0,441,41,233,NULL,NULL,634,0,False
maybica01,0,0,1162,72,973,NULL,NULL,2440,0,False
maysoed01,0,0,76,2,36,NULL,NULL,54,0,False
mazalu01,0,0,45,1,18,NULL,NULL,53,0,False
mcanupa01,0,0,133,6,47,NULL,NULL,136,0,False
mccanbr01,7,8,1755,282,1590,NULL,NULL,12165,0,False
mcdouma01,0,0,18,0,3,NULL,NULL,4,0,False
mahonjo01,0,0,11,1,8,NULL,NULL,54,0,False
mahtomi01,0,0,291,33,208,NULL,NULL,529,0,False
mangima01,0,0,11,0,8,NULL,NULL,4,0,False
manzeto01,0,0,90,1,59,NULL,NULL,122,0,False
marisja01,0,0,877,65,469,NULL,NULL,1428,0,False
marrech01,0,0,54,1,34,NULL,NULL,280,0,False
marrede01,0,0,178,6,65,NULL,NULL,89,0,False
marteal01,0,0,71,2,28,NULL,NULL,53,0,False
marteje01,0,0,256,30,146,NULL,NULL,845,0,False
marteke01,1,2,968,107,990,NULL,NULL,1358,0,False
martest01,2,3,1338,147,1470,NULL,NULL,2397,0,False
martife02,0,0,99,9,58,NULL,NULL,121,0,False
martijd02,7,5,1522,315,1639,NULL,NULL,1438,0,False
martilu02,0,0,32,1,14,NULL,NULL,176,0,False
martios01,0,0,34,0,17,NULL,NULL,10,0,False
mastrda01,0,0,136,4,58,NULL,NULL,168,0,False
mattike01,0,0,3,0,0,NULL,NULL,0,0,False
maybejo02,0,0,574,56,326,NULL,NULL,1058,0,False
maylu01,0,0,12,0,7,NULL,NULL,60,0,False
mcbrima02,0,0,92,4,39,NULL,NULL,230,0,False
mccutan01,5,7,2007,299,2048,NULL,NULL,3675,0,False
madrini01,0,0,234,4,219,NULL,NULL,273,0,False
mancitr01,0,1,831,129,801,NULL,NULL,2683,0,False
marcatu01,0,0,149,5,88,NULL,NULL,155,0,False
marchra01,0,0,23,2,16,NULL,NULL,132,0,False
margoma01,0,0,788,52,667,NULL,NULL,1501,0,False
marjami01,0,0,15,1,6,NULL,NULL,82,0,False
marmojo01,0,0,76,10,39,NULL,NULL,165,0,False
marshbr02,0,0,337,25,276,NULL,NULL,681,0,False
martelu02,0,0,4,0,1,NULL,NULL,1,0,False
martija03,0,0,85,6,39,NULL,NULL,115,0,False
martijo08,0,0,432,43,360,NULL,NULL,1104,0,False
martiri01,0,0,170,7,87,NULL,NULL,166,0,False
mateojo01,0,0,377,24,230,NULL,NULL,379,0,False
mathima01,0,0,73,6,44,NULL,NULL,82,0,False
maxwebr01,0,0,127,5,88,NULL,NULL,758,0,False
mayja02,0,0,15,0,2,NULL,NULL,24,0,False
mazarno01,0,0,684,85,626,NULL,NULL,1170,0,False
mazeipa01,0,0,61,2,28,NULL,NULL,331,0,False
mcbrory01,0,0,66,6,44,NULL,NULL,132,0,False
mccarja02,0,0,222,12,171,NULL,NULL,389,0,False
mccarjo04,0,0,4,0,0,NULL,NULL,3,0,False
mccorch01,0,0,342,50,271,NULL,NULL,599,0,False
massemi02,0,0,181,19,140,NULL,NULL,288,0,False
matijjj01,0,0,32,2,14,NULL,NULL,36,0,False
mcdonmi01,0,0,4,0,0,NULL,NULL,2,0,False
maggidr01,0,0,3,0,2,NULL,NULL,0,0,False
matoslu02,0,0,76,2,57,NULL,NULL,114,0,False
marloca01,0,0,34,3,21,NULL,NULL,66,0,False
martijp01,0,0,17,1,9,NULL,NULL,24,0,False
marteno01,0,0,34,3,36,NULL,NULL,19,0,False
mccoyma01,0,0,6,0,0,NULL,NULL,0,0,False
mauriro01,0,0,26,2,25,NULL,NULL,50,0,False
mcgilwi01,0,0,167,0,96,502,71,26,0,False
mcginju01,0,0,193,2,154,562,102,56,0,False
mcguide01,0,0,1783,45,1750,1,0,7743,1,True
mcgunbi01,0,0,56,0,35,65,11,70,0,True
mcintfr01,0,0,3,0,0,6,2,0,0,False
mckelru01,0,0,64,2,57,3,0,121,0,False
mckeola01,0,0,125,0,92,474,46,132,0,False
mclauba01,0,0,178,3,169,14,1,284,0,False
mclaufr01,0,0,107,5,97,4,0,155,0,False
mclauji01,0,0,5,0,5,8,1,3,0,False
mcmahsa01,0,0,325,3,230,967,173,120,0,False
mcmanpa01,0,0,2,0,1,6,0,2,0,False
mcmulge01,0,0,3,0,1,2,2,2,0,False
mcmuljo01,0,0,243,4,307,15,14,490,0,False
mcsortr01,0,0,43,0,34,1,0,186,1,False
mcveyca01,0,0,530,11,869,37,10,2690,0,True
meakige01,0,0,40,0,17,142,15,26,0,False
meegape01,0,0,42,0,25,164,14,25,0,False
meinkfr01,0,0,93,6,56,124,8,81,0,False
meyerle01,0,0,307,10,513,0,0,774,1,False
millebo01,0,0,22,0,8,33,5,5,0,False
millecy01,0,0,29,0,11,125,13,7,0,False
mitchbo01,0,0,57,0,38,184,20,37,0,False
moffesa01,0,0,88,0,56,94,6,114,0,False
morgapi01,0,0,33,0,29,7,1,38,0,False
moriage01,0,0,72,3,41,5,0,135,0,False
morrie01,0,0,1,0,0,0,0,0,0,False
morried01,0,0,317,1,179,1217,171,109,0,False
morriha01,0,0,7,0,3,13,3,2,0,False
morrijo01,0,0,1265,43,1275,22,1,9838,1,False
morrimi01,0,0,83,1,61,254,20,65,0,False
mortoch01,0,0,87,0,63,7,0,97,0,False
mortosp01,0,0,2,0,3,5,0,2,0,False
mountbi01,0,0,59,0,29,164,31,19,0,False
mountfr01,0,0,194,9,158,383,58,283,0,False
mullato01,0,0,784,8,661,1803,284,916,1,True
murphbo01,0,0,19,1,10,34,4,6,0,False
murphco01,0,0,26,0,15,39,4,9,0,False
murphjo01,0,0,33,0,16,73,5,27,0,False
murphjo02,0,0,11,0,4,30,4,4,0,False
mcgilbi01,0,0,2,0,0,8,1,2,0,False
mcgingu01,0,0,18,0,9,25,3,4,0,False
mcginji01,0,0,4,0,2,6,2,0,0,False
mcginjo01,0,0,477,0,251,1068,246,218,0,True
mcglyst01,0,0,68,0,28,157,17,24,0,False
mcgui01,0,0,1,0,1,1,0,0,0,False
mcilvir01,0,0,53,0,38,3,0,71,0,False
mcintha01,0,0,257,2,134,626,71,48,0,False
mcjamdo01,0,0,178,0,87,593,79,36,0,False
mckenki01,0,0,23,0,10,34,4,3,0,False
mclauwa01,0,0,7,0,7,17,3,1,0,False
mcmacsa01,0,0,2,0,2,4,0,1,0,False
mcmahdo01,0,0,1,0,2,3,1,1,0,False
mcmakjo01,0,0,4,0,2,6,2,0,0,False
mcnabed01,0,0,21,0,13,18,8,11,0,False
mcneaha01,0,0,12,0,6,15,5,2,0,False
mcniced01,0,0,17,0,4,39,2,1,0,False
mcparfr01,0,0,1,0,0,2,0,0,0,False
mcphejo01,0,0,16,0,3,32,1,7,0,False
mcquige01,0,0,273,0,55,590,85,53,1,False
meekijo01,0,0,339,15,267,901,152,125,0,False
menefjo01,0,0,221,0,152,293,58,382,1,False
mercewi01,0,0,566,7,506,532,132,507,0,False
merrige01,0,0,15,0,10,7,3,14,0,False
mertesa01,0,0,1191,40,1227,0,1,2532,1,False
millebe01,0,0,4,0,1,3,0,1,0,False
millera01,0,0,30,0,14,46,5,9,0,False
millero01,0,0,102,0,46,198,39,50,0,False
millibi01,0,0,12,1,6,11,0,2,0,False
millswi01,0,0,2,0,1,3,0,1,0,False
miltola01,0,0,1,0,1,0,0,0,0,False
minahco01,0,0,2,0,0,4,0,0,0,False
mitchfr01,0,0,202,0,120,216,31,436,1,False
molesca01,0,0,4,0,1,7,0,0,0,False
mooreea01,0,0,388,0,134,1403,163,66,1,False
moorege01,0,0,1,0,0,1,0,0,0,False
moranch02,0,0,25,0,17,7,0,60,0,False
moransa01,0,0,11,1,4,19,2,1,0,False
morenle01,0,0,141,0,39,356,48,29,0,False
morgacy01,0,0,210,0,61,667,78,53,1,False
moronji01,0,0,25,0,4,29,2,1,0,False
morrifr01,0,0,8,0,2,14,1,4,0,False
moserwa01,0,0,14,0,1,30,0,4,0,False
mullige01,0,1,619,3,401,1482,228,236,1,True
murphed01,0,0,77,1,50,103,25,89,0,False
mcgehpa01,0,0,1,0,0,0,0,0,0,False
mcgrabo01,0,0,168,1,24,164,26,21,1,False
mcgraho01,0,0,4,0,2,5,1,0,0,False
mcgrajo02,0,0,1,0,0,2,0,0,0,False
mcguito01,0,0,44,1,19,37,5,4,0,False
mchalma01,0,0,67,0,15,131,12,11,0,False
mckayre01,0,0,1,0,0,0,0,0,0,False
mckenli01,0,0,27,0,7,39,6,3,0,False
mcmanjo01,0,0,1,0,0,1,0,0,0,False
mctigbi01,0,0,28,0,2,41,2,3,0,False
meadole01,0,0,499,5,201,1063,188,84,1,True
meehabi01,0,0,1,0,1,4,0,1,0,False
meltest01,0,0,23,0,2,24,0,5,0,False
merceja01,0,0,1,0,0,1,0,0,0,False
middlji01,0,0,51,0,5,40,7,11,0,False
miljujo01,0,0,128,0,34,166,29,22,1,False
millefr01,0,0,6,0,2,2,1,0,0,False
millefr02,0,0,164,0,38,359,52,24,1,False
millewa03,0,0,3,0,0,0,0,0,0,False
mitchcl01,0,0,651,7,324,543,125,730,1,False
mitchro01,0,0,125,0,44,204,32,33,0,False
mitchwi01,0,0,280,0,69,921,84,63,1,False
mogrige01,0,0,402,1,137,678,132,129,1,False
molynvi01,0,0,13,0,0,5,1,1,0,False
monroed01,0,0,10,0,2,13,1,0,0,False
moorege02,0,0,10,0,0,17,2,1,0,False
moranha01,0,0,74,0,22,163,23,15,0,False
morefo01,0,0,25,0,3,27,2,2,0,False
moreyda01,0,0,2,0,0,1,0,0,0,False
morribi01,0,0,13,0,2,28,3,1,0,False
mortogu01,0,0,317,0,86,830,98,35,1,False
moselea01,0,0,142,0,32,469,49,31,0,False
moyered01,0,0,6,0,1,3,0,0,0,False
murchti01,0,0,3,0,0,2,0,0,0,False
mcgresl01,0,0,10,0,0,10,0,0,0,False
mcilrva01,0,0,1,0,0,0,0,0,0,False
mckaiha01,0,0,109,0,28,136,18,12,0,False
mclauju01,0,0,16,0,0,4,0,1,0,False
mcnamti01,0,0,98,0,15,88,14,22,0,False
mcquahe01,0,0,29,0,0,15,2,3,0,False
mcquihu01,0,0,301,2,103,446,88,54,0,False
mcweedo01,0,0,206,0,30,386,37,43,0,False
meadojo01,0,0,12,0,1,5,0,2,0,False
meadoru01,0,0,1,0,0,0,0,0,0,False
meekero01,0,0,42,0,12,54,8,7,0,False
meinehe01,0,0,165,0,49,199,66,45,1,False
messebu01,0,0,5,0,1,4,2,0,0,False
metivde01,0,0,54,0,7,24,7,8,0,False
michajo01,0,0,2,0,0,1,0,0,0,False
middljo01,0,0,2,0,1,2,0,0,0,False
milleel02,0,0,31,1,9,5,0,11,0,False
milleja02,0,0,204,0,63,305,60,83,0,False
millera04,0,0,1,0,0,0,0,0,0,False
millere01,0,0,1,0,0,0,0,0,0,False
milleru01,0,0,38,0,5,23,1,6,0,False
millijo02,0,0,35,0,3,38,3,7,0,False
millsar01,0,0,19,0,0,7,0,7,0,False
milstge01,0,0,36,0,2,27,3,6,0,False
minerra01,0,0,1,0,0,0,0,0,0,False
mitchmo01,0,0,10,0,3,8,2,3,0,False
moharge01,0,0,15,0,2,14,0,3,0,False
mooneji01,0,0,92,0,11,116,17,8,0,False
moorebi01,0,0,1,0,0,0,0,0,0,False
mooreca01,0,0,4,0,0,2,0,2,0,False
moorecy01,0,0,148,0,17,181,16,17,0,False
mooreji01,0,0,46,0,4,29,2,3,0,False
moorero01,0,0,87,4,37,154,11,18,0,False
moorewi01,0,0,261,1,21,204,51,34,0,False
morgacy02,0,0,19,0,0,8,1,0,0,False
morrebi01,0,0,48,0,6,35,8,11,0,False
morribu01,0,0,10,0,4,5,0,2,0,False
morried02,0,1,140,1,43,256,42,25,0,False
morrigu01,0,0,12,1,1,6,1,2,0,False
morrijo04,0,1,297,0,84,546,103,19,1,False
morriph01,0,0,1,0,0,1,0,0,0,False
mosolji01,0,0,118,2,56,1,0,75,0,False
mossma01,0,0,12,0,3,4,0,3,0,False
mossra01,0,0,117,0,22,109,22,13,0,False
muichjo01,0,0,3,0,0,1,0,0,0,False
mulredo01,0,0,12,0,3,10,2,4,0,False
mulrofr01,0,0,2,0,0,2,0,0,0,False
mungova01,5,0,410,0,174,1242,120,100,1,True
murphwa01,0,0,2,0,0,0,0,0,0,False
murrage01,0,0,110,1,24,114,20,10,1,False
mcgiljo01,0,0,2,0,0,0,0,0,0,False
mckaiar01,0,0,167,2,25,188,26,20,0,False
mckeero01,0,0,5,0,1,1,1,1,0,False
mckeiti01,0,0,10,0,1,3,1,1,0,False
mclaupa01,0,0,13,0,1,8,0,1,0,False
mcleaal01,0,0,4,0,0,3,0,0,0,False
mclisca01,1,0,368,3,73,713,92,131,1,False
mcnaugo01,0,0,6,0,2,6,0,2,0,False
meersru01,0,0,43,0,3,35,3,4,0,False
meltocl01,1,0,272,0,77,660,86,45,0,False
meltoru01,0,0,162,1,25,363,30,18,0,False
meolami01,0,0,18,0,2,15,0,1,0,False
merensp01,0,0,4,0,1,7,1,0,0,False
mertzji01,0,0,33,0,7,53,5,3,0,False
michajo02,0,0,29,0,3,16,1,5,0,False
midkidi01,0,0,13,0,2,10,1,2,0,False
mikloha01,0,0,2,0,0,0,0,0,0,False
milesca01,0,0,2,0,3,6,0,0,0,False
millebi03,0,0,1,0,0,1,0,0,0,False
milleox01,0,0,26,1,7,27,4,10,0,False
millero02,0,0,1,0,0,0,0,0,0,False
millewh01,0,0,5,0,0,2,0,1,0,False
millsle01,0,0,96,1,20,267,15,9,0,False
milnaal01,1,0,208,4,79,350,57,31,1,False
modakmi01,0,0,20,0,1,7,1,0,0,False
montere01,0,0,156,0,78,93,3,79,0,False
moonle01,0,0,1,0,1,1,0,0,0,False
moorede01,0,0,98,1,53,3,0,196,1,False
mooreeu01,0,0,61,0,15,75,9,1,0,False
moorete01,4,0,1298,80,1318,1,0,3126,1,True
moorewh01,0,0,133,0,16,228,30,18,0,False
mootyja01,0,0,116,0,27,145,16,18,0,False
moranhi01,0,0,7,0,1,4,1,1,0,False
muellle01,0,0,30,1,8,50,6,6,0,False
mulcahu01,1,0,223,0,64,314,45,75,1,True
mullidi01,0,0,25,0,0,23,3,4,0,False
mullijo02,0,0,14,0,0,13,1,2,0,False
muncrbo01,1,0,289,0,68,525,80,80,1,False
mungere01,3,0,273,1,70,564,77,44,1,False
munnsle01,0,0,65,0,11,58,4,16,0,False
murphjo04,3,0,415,0,46,378,93,77,1,True
murraam01,0,0,4,0,1,2,0,0,0,False
mcglopa01,0,0,8,0,0,13,1,3,0,False
mcgowmi01,0,0,3,0,0,2,0,0,0,False
mcilwst01,0,0,2,0,0,4,0,1,0,False
mclelwa01,0,0,10,0,0,0,0,2,0,False
mcmahdo02,1,0,874,0,23,1003,90,83,1,True
mcmahja02,0,0,34,0,0,22,0,3,0,False
medliir01,0,0,9,0,0,9,0,0,0,False
merrill02,0,0,44,0,0,35,1,3,0,False
meyerja01,0,0,202,1,14,375,24,24,0,False
meyerru01,0,0,319,1,55,672,94,69,1,False
mickegl01,0,0,4,0,0,5,0,0,0,False
millebi04,0,0,41,0,9,72,6,3,0,False
millebo02,0,0,261,2,41,263,42,55,0,False
millebo03,0,0,90,0,6,75,6,14,0,False
millebo04,0,0,707,0,33,895,69,106,1,True
millest01,2,2,716,0,49,1164,105,152,1,True
millibo01,0,0,61,0,7,90,13,6,0,False
minarru01,0,0,70,0,6,70,6,10,0,False
minnepa01,0,0,265,6,98,481,69,75,1,False
minnido01,0,0,2,0,0,7,0,0,0,False
mizelvi01,2,0,268,1,57,918,90,79,1,False
moellro01,0,0,54,0,8,104,6,5,0,False
moforhe01,0,0,50,0,2,78,5,8,0,False
moisabi01,0,0,3,0,0,1,0,0,0,False
monahri01,0,0,4,0,0,2,0,0,0,False
monbobi01,4,0,352,0,60,1122,114,155,1,False
monroza01,0,0,24,0,2,19,4,7,0,False
monzara01,0,0,110,0,14,201,16,24,0,False
moorera02,0,0,365,6,56,612,63,41,1,False
morehse01,0,0,132,0,9,184,5,15,0,False
morenju01,0,0,73,0,14,119,18,22,0,False
morgato01,0,0,443,5,46,364,67,76,1,False
mossido01,1,0,463,2,71,932,101,69,1,False
mossoea01,0,0,3,0,1,1,0,0,0,False
mouldgl01,0,0,66,0,10,50,7,7,0,False
mroziro01,0,0,37,0,1,44,1,3,0,False
muellgo01,0,0,8,0,0,1,0,2,0,False
muffebi01,0,0,125,1,20,188,16,22,0,False
muirjo01,0,0,21,0,1,22,2,5,0,False
murffre01,0,0,26,0,1,31,2,5,0,False
murphda04,0,0,117,4,23,58,4,54,1,False
mcginda01,0,0,211,1,15,293,15,15,0,False
mcgloji01,1,0,257,3,48,709,67,99,0,False
mcgloly01,1,0,320,0,79,939,86,98,1,True
mcgratu01,2,1,826,1,39,1109,96,75,1,True
mclaide01,3,8,285,1,82,1282,131,154,0,True
mcnalda01,3,1,425,9,97,1512,184,97,1,True
mcquemi01,0,0,73,0,13,140,5,2,0,False
mcraeno01,0,0,22,0,0,19,0,3,0,False
medicdo01,0,0,314,0,5,955,124,114,1,True
meeleph01,0,0,7,0,0,5,0,1,0,False
merriji01,1,1,298,4,56,932,81,45,1,False
messean01,4,3,353,5,124,1625,130,136,1,True
metcato01,0,0,8,0,0,3,1,0,0,False
meyerbo01,0,0,41,0,2,92,2,4,0,False
michage01,0,0,973,15,642,3,0,1513,0,False
mikkepe01,0,0,364,0,11,436,45,46,0,False
milesji01,0,0,15,0,1,20,0,2,0,False
millejo03,0,0,46,0,7,178,12,14,0,False
millela01,0,0,48,0,10,93,5,7,0,False
millsdi01,0,0,2,0,0,3,0,0,0,False
mingost01,0,0,386,0,2,329,18,44,0,False
moelljo01,0,0,166,0,20,307,26,35,0,False
molonri01,0,0,1,0,0,1,0,0,0,False
monteau01,0,0,73,0,2,58,3,10,1,False
montema01,0,0,12,0,0,15,0,0,0,False
montgmo01,0,0,12,0,3,36,6,5,0,False
mooreba01,0,0,143,0,27,278,26,31,0,False
mooreba02,0,0,180,0,12,496,28,26,1,False
mooreto01,0,0,45,0,2,40,2,9,0,False
moorhbo01,0,0,47,0,1,68,0,7,0,False
moosebo01,0,0,295,1,56,827,76,87,0,False
morehda01,0,0,177,0,31,627,40,56,0,False
moretro01,0,0,169,0,5,408,47,14,0,False
morrida01,0,0,6,0,0,7,0,0,0,False
morrijo06,0,0,132,0,6,137,11,9,0,False
mortoca01,0,1,266,7,86,650,87,182,0,False
mudroph01,0,0,1,0,0,0,0,0,0,False
munizma01,0,0,5,0,0,6,0,0,0,False
murakma01,0,0,54,0,2,100,5,0,0,False
murphto02,0,0,443,1,42,621,68,100,1,False
mcgilra01,0,0,21,0,0,13,0,3,0,False
mcgresc01,1,0,357,0,0,904,138,119,1,True
mcintjo01,0,0,48,0,9,93,8,13,0,False
mckeeji02,0,0,17,0,0,17,1,0,0,False
mclaubo01,0,0,156,0,0,188,10,25,0,False
mclauby01,0,0,129,0,0,248,16,10,0,False
mclaujo01,0,0,250,0,2,268,29,38,0,False
mcmurcr01,0,0,218,0,15,349,28,44,1,False
mcwilla01,0,1,380,0,60,940,78,85,1,False
mejiasa01,0,0,334,4,86,0,0,240,0,False
mendoma01,0,0,686,4,287,0,0,671,0,False
mendomi02,0,0,2,0,0,0,0,0,0,False
mercema01,0,0,7,0,0,8,0,0,0,False
metzgbu01,0,1,191,0,0,175,18,12,0,False
milledy01,0,0,251,0,1,235,23,23,0,False
millera05,0,0,6,0,0,6,0,0,0,False
millero04,0,0,2,0,0,2,0,0,0,False
minetcr01,0,0,55,0,0,76,1,6,0,False
minshji01,0,0,6,0,0,5,0,0,0,False
mintogr01,1,0,712,1,15,479,59,95,1,False
mirabpa01,0,0,298,0,0,258,19,33,1,False
mitchcr01,0,0,5,0,0,3,0,2,0,False
mitchpa01,0,0,125,0,0,277,32,32,0,False
moffira01,0,0,535,0,12,455,43,53,1,False
mongesi01,1,0,435,0,2,471,49,37,0,False
monrola01,0,0,8,0,0,9,0,5,0,False
montajo01,0,0,224,0,1,260,24,29,0,False
montejo01,1,1,302,4,44,1081,90,82,1,False
mooredo01,1,0,416,0,16,416,43,45,1,False
mooremi01,1,0,451,0,0,1667,161,278,1,False
moranbi03,0,0,15,0,0,17,1,2,0,False
morenan01,0,0,21,0,0,34,4,2,0,False
morgami01,1,0,597,0,54,1403,141,215,1,False
morlajo01,0,0,49,0,2,61,2,7,0,False
morogda01,0,0,22,0,0,15,0,0,0,False
morrija02,5,5,568,0,0,2478,254,387,1,True
morriji01,0,0,1089,112,876,1,0,1194,1,False
mosesjo01,0,0,769,11,438,0,0,1115,1,False
moskapa01,0,0,153,2,30,374,32,35,0,False
muellwi01,0,0,6,0,0,7,1,2,0,False
munnisc01,0,0,4,0,1,2,0,2,0,False
murast01,0,0,170,0,16,360,30,44,0,False
murrada01,0,0,518,0,5,400,53,58,1,False
mcgehke01,0,0,5,0,0,7,0,2,0,False
mckeojo01,0,0,43,0,0,32,4,6,0,False
mcmicgr01,0,0,453,0,2,459,31,34,0,False
meachru01,0,0,218,0,0,198,23,30,1,False
meadsda01,0,0,67,0,2,59,8,4,0,False
medvisc01,0,0,28,0,0,21,3,2,0,False
melenjo01,0,0,109,0,2,172,16,7,0,False
menento01,0,0,23,0,0,20,3,1,0,False
merckke01,0,0,698,1,28,917,74,53,1,False
meridro01,0,0,51,0,1,46,5,1,0,False
